,month,year,state,average_temp,monthly_mean_from_1901_to_2000
704,03,1951,Ohio,33.8,33.7
705,03,1951,Oklahoma,45.1,45.3
706,03,1951,Oregon,34.4,36.2
707,03,1951,Pennsylvania,32.5,31.2
708,03,1951,Rhode Island,35.2,32
709,03,1951,South Carolina,50.5,50.3
710,03,1951,South Dakota,21.6,25.4
711,03,1951,Tennessee,44.8,44.3
712,03,1951,Texas,52.7,52.9
713,03,1951,Utah,33.2,33.8
714,03,1951,Vermont,25.2,21.9
715,03,1951,Virginia,41.1,40.7
716,03,1951,Washington,33,35.8
717,03,1951,West Virginia,37.6,36.8
718,03,1951,Wisconsin,19.6,22.3
719,03,1951,Wyoming,25,25.6
720,04,1951,Alabama,58.6,59
721,04,1951,Arizona,52.3,53.1
722,04,1951,Arkansas,54.2,55.9
723,04,1951,California,51.6,51.4
724,04,1951,Colorado,36.2,38.1
725,04,1951,Connecticut,42.4,40.7
726,04,1951,Delaware,47.2,47.4
727,04,1951,Florida,65.9,66.6
728,04,1951,Georgia,58.4,59.2
729,04,1951,Idaho,35.2,36.8
730,04,1951,Illinois,42.2,45.6
731,04,1951,Indiana,42.8,45.1
732,04,1951,Iowa,34.7,41.4
733,04,1951,Kansas,44,47.9
734,04,1951,Kentucky,48.2,50.3
735,04,1951,Louisiana,61.6,62.6
736,04,1951,Maine,34.5,32.1
737,04,1951,Maryland,47,47.3
738,04,1951,Massachusetts,41.3,39.4
739,04,1951,Michigan,35.1,35.4
740,04,1951,Minnesota,27.6,33.4
741,04,1951,Mississippi,59,59.6
742,04,1951,Missouri,45.2,49.1
743,04,1951,Montana,28,35.1
744,04,1951,Nebraska,36.4,41.7
745,04,1951,Nevada,43,43
746,04,1951,New Hampshire,36.6,34.8
747,04,1951,New Jersey,45,44.3
748,04,1951,New Mexico,46.2,47.5
749,04,1951,New York,38,36.7
750,04,1951,North Carolina,52.9,53.6
751,04,1951,North Dakota,25,33.1
752,04,1951,Ohio,42.8,43.8
753,04,1951,Oklahoma,52.4,54.3
754,04,1951,Oregon,40.4,41.2
755,04,1951,Pennsylvania,41.3,41.3
756,04,1951,Rhode Island,43.1,40.9
757,04,1951,South Carolina,57.2,57.8
758,04,1951,South Dakota,30.2,37.8
759,04,1951,Tennessee,51.5,53
760,04,1951,Texas,59.9,60.6
761,04,1951,Utah,40.6,41.3
762,04,1951,Vermont,35.5,33.5
763,04,1951,Virginia,48.6,49.3
764,04,1951,Washington,39.8,41.8
765,04,1951,West Virginia,45.4,46
766,04,1951,Wisconsin,31.8,35.5
767,04,1951,Wyoming,30.5,34
768,05,1951,Alabama,65.6,66.7
769,05,1951,Arizona,60.8,60.9
770,05,1951,Arkansas,63.2,64.6
771,05,1951,California,58.2,57.4
772,05,1951,Colorado,46.6,47.2
773,05,1951,Connecticut,52.8,51.4
774,05,1951,Delaware,56.9,57
775,05,1951,Florida,71,72.2
776,05,1951,Georgia,65.6,67
777,05,1951,Idaho,46,45.1
778,05,1951,Illinois,56,56.9
779,05,1951,Indiana,55.6,56
780,05,1951,Iowa,52.4,54
781,05,1951,Kansas,56.8,58.4
782,05,1951,Kentucky,58.6,59.9
783,05,1951,Louisiana,68.6,69.9
784,05,1951,Maine,46.5,44.4
785,05,1951,Maryland,56.8,57.2
786,05,1951,Massachusetts,51.8,50.3
787,05,1951,Michigan,49,47.7
788,05,1951,Minnesota,47.8,47.8
789,05,1951,Mississippi,66.5,67.4
790,05,1951,Missouri,57.6,59.4
791,05,1951,Montana,44.2,45.5
792,05,1951,Nebraska,50.8,53
793,05,1951,Nevada,52,50.7
794,05,1951,New Hampshire,48,46.7
795,05,1951,New Jersey,55.3,54.6
796,05,1951,New Mexico,55.4,55.8
797,05,1951,New York,49.6,48.7
798,05,1951,North Carolina,61.2,62.1
799,05,1951,North Dakota,47.2,47.5
800,05,1951,Ohio,54.4,54.7
801,05,1951,Oklahoma,62.5,63.7
802,05,1951,Oregon,48.6,47.2
803,05,1951,Pennsylvania,52.4,52.2
804,05,1951,Rhode Island,52.7,50.9
805,05,1951,South Carolina,64.9,66.1
806,05,1951,South Dakota,48.8,50.4
807,05,1951,Tennessee,60.2,61.9
808,05,1951,Texas,68.2,68.6
809,05,1951,Utah,50.6,50.1
810,05,1951,Vermont,47.2,46
811,05,1951,Virginia,57.8,58.6
812,05,1951,Washington,49,48.4
813,05,1951,West Virginia,55.2,55.6
814,05,1951,Wisconsin,49.2,48.7
815,05,1951,Wyoming,42.7,43.6
816,06,1951,Alabama,74.3,74.1
817,06,1951,Arizona,68.6,69.7
818,06,1951,Arkansas,72.4,72.6
819,06,1951,California,64.9,64.5
820,06,1951,Colorado,54.7,56.5
821,06,1951,Connecticut,61,61.1
822,06,1951,Delaware,66.1,66.4
823,06,1951,Florida,77.2,77.3
824,06,1951,Georgia,74,74.1
825,06,1951,Idaho,51.5,53
826,06,1951,Illinois,66.2,66.7
827,06,1951,Indiana,66.3,65.9
828,06,1951,Iowa,62.9,64.5
829,06,1951,Kansas,65.9,68.3
830,06,1951,Kentucky,68.6,68.5
831,06,1951,Louisiana,77,76.6
832,06,1951,Maine,55.2,55.2
833,06,1951,Maryland,66.1,66.5
834,06,1951,Massachusetts,59.8,60
835,06,1951,Michigan,59.2,58.4
836,06,1951,Minnesota,58.8,58.9
837,06,1951,Mississippi,75.2,74.8
838,06,1951,Missouri,67.4,68.6
839,06,1951,Montana,51.6,54.2
840,06,1951,Nebraska,60.1,63.3
841,06,1951,Nevada,59.2,59.4
842,06,1951,New Hampshire,56.6,57
843,06,1951,New Jersey,64,64.1
844,06,1951,New Mexico,64.5,64.7
845,06,1951,New York,59.2,59
846,06,1951,North Carolina,69.9,70
847,06,1951,North Dakota,57.2,58.3
848,06,1951,Ohio,65.1,64.5
849,06,1951,Oklahoma,71.4,72.5
850,06,1951,Oregon,54.4,53.8
851,06,1951,Pennsylvania,62.2,61.8
852,06,1951,Rhode Island,60.2,60.4
853,06,1951,South Carolina,73.4,73.6
854,06,1951,South Dakota,57.9,60.8
855,06,1951,Tennessee,69.8,70
856,06,1951,Texas,76.4,76.1
857,06,1951,Utah,58.2,59.3
858,06,1951,Vermont,56.5,56.6
859,06,1951,Virginia,66.8,67
860,06,1951,Washington,55.2,54.8
861,06,1951,West Virginia,64.9,64.3
862,06,1951,Wisconsin,59.4,59.4
863,06,1951,Wyoming,50.3,53
864,07,1951,Alabama,79.6,78.7
865,07,1951,Arizona,76.7,77.1
866,07,1951,Arkansas,78.2,78.4
867,07,1951,California,71.6,71.5
868,07,1951,Colorado,62.4,64.1
869,07,1951,Connecticut,67.6,68
870,07,1951,Delaware,73,73.1
871,07,1951,Florida,80.6,80.3
872,07,1951,Georgia,79.1,78.6
873,07,1951,Idaho,59.6,60.9
874,07,1951,Illinois,71.4,73.5
875,07,1951,Indiana,71.4,72.4
876,07,1951,Iowa,67.9,71.5
877,07,1951,Kansas,72.4,76.2
878,07,1951,Kentucky,74.4,74.5
879,07,1951,Louisiana,81.5,80.8
880,07,1951,Maine,61.9,62.5
881,07,1951,Maryland,72.9,72.9
882,07,1951,Massachusetts,66.6,67
883,07,1951,Michigan,64.4,65.7
884,07,1951,Minnesota,63.8,66.3
885,07,1951,Mississippi,80.2,79.5
886,07,1951,Missouri,73.1,75.3
887,07,1951,Montana,58.9,62
888,07,1951,Nebraska,66.6,71.5
889,07,1951,Nevada,67.9,68
890,07,1951,New Hampshire,63.3,64
891,07,1951,New Jersey,70.6,71
892,07,1951,New Mexico,71.9,70.9
893,07,1951,New York,65.4,65.8
894,07,1951,North Carolina,75.8,75.2
895,07,1951,North Dakota,63.2,66
896,07,1951,Ohio,70.8,70.9
897,07,1951,Oklahoma,78.4,79.3
898,07,1951,Oregon,61.7,61
899,07,1951,Pennsylvania,68.2,68.2
900,07,1951,Rhode Island,67.4,67.6
901,07,1951,South Carolina,78.9,78.4
902,07,1951,South Dakota,64.6,69.1
903,07,1951,Tennessee,75.8,75.5
904,07,1951,Texas,82.2,80.9
905,07,1951,Utah,67.1,67.8
906,07,1951,Vermont,63,63.4
907,07,1951,Virginia,73.1,72.8
908,07,1951,Washington,61.6,60.9
909,07,1951,West Virginia,70.6,70
910,07,1951,Wisconsin,63.9,66.5
911,07,1951,Wyoming,58,61.5
912,08,1951,Alabama,81.6,79.6
913,08,1951,Arizona,79.2,78.8
914,08,1951,Arkansas,81,79.8
915,08,1951,California,73.9,74.2
916,08,1951,Colorado,66.4,66.1
917,08,1951,Connecticut,69.5,69.6
918,08,1951,Delaware,74.6,74.6
919,08,1951,Florida,81.9,81
920,08,1951,Georgia,80.4,79.3
921,08,1951,Idaho,64,64.3
922,08,1951,Illinois,72.9,74.4
923,08,1951,Indiana,72.3,73.4
924,08,1951,Iowa,70.4,72.7
925,08,1951,Kansas,76.9,78.1
926,08,1951,Kentucky,75.6,75.6
927,08,1951,Louisiana,83.6,81.7
928,08,1951,Maine,63.9,64.2
929,08,1951,Maryland,74.2,74.2
930,08,1951,Massachusetts,68.4,68.6
931,08,1951,Michigan,65,66.9
932,08,1951,Minnesota,65.2,67.5
933,08,1951,Mississippi,82.7,80.5
934,08,1951,Missouri,75.8,76.9
935,08,1951,Montana,63.4,64.9
936,08,1951,Nebraska,70.9,73.4
937,08,1951,Nevada,70.8,71.1
938,08,1951,New Hampshire,64.8,65.3
939,08,1951,New Jersey,72.4,72.5
940,08,1951,New Mexico,73.9,71.7
941,08,1951,New York,66.4,67.1
942,08,1951,North Carolina,77,76.3
943,08,1951,North Dakota,65.8,68
944,08,1951,Ohio,71.3,71.9
945,08,1951,Oklahoma,82.9,81.2
946,08,1951,Oregon,64.4,64.3
947,08,1951,Pennsylvania,69,69.3
948,08,1951,Rhode Island,69.8,69.5
949,08,1951,South Carolina,80.2,79.3
950,08,1951,South Dakota,68.8,71.5
951,08,1951,Tennessee,77.6,76.5
952,08,1951,Texas,84.8,82.1
953,08,1951,Utah,70.5,70.5
954,08,1951,Vermont,64,64.6
955,08,1951,Virginia,74.2,73.9
956,08,1951,Washington,63.8,63.8
957,08,1951,West Virginia,71,71.1
958,08,1951,Wisconsin,65.1,67.7
959,08,1951,Wyoming,63.1,64.3
960,09,1951,Alabama,79,77
961,09,1951,Arizona,74.9,74.9
962,09,1951,Arkansas,76.6,76
963,09,1951,California,71.9,71.1
964,09,1951,Colorado,60.7,61.3
965,09,1951,Connecticut,64.6,65
966,09,1951,Delaware,70.2,70.5
967,09,1951,Florida,81.5,80.1
968,09,1951,Georgia,78.2,76.8
969,09,1951,Idaho,58.6,59.2
970,09,1951,Illinois,67.4,69.9
971,09,1951,Indiana,67.1,69
972,09,1951,Iowa,64,67.1
973,09,1951,Kansas,70.9,72.9
974,09,1951,Kentucky,70.9,71.7
975,09,1951,Louisiana,81.2,79.4
976,09,1951,Maine,59.2,58.9
977,09,1951,Maryland,70,70.1
978,09,1951,Massachusetts,63.8,64
979,09,1951,Michigan,59.6,62.2
980,09,1951,Minnesota,58.1,61.5
981,09,1951,Mississippi,79.9,77.7
982,09,1951,Missouri,70,72.1
983,09,1951,Montana,55.8,59
984,09,1951,Nebraska,64.4,67.5
985,09,1951,Nevada,66.4,65.9
986,09,1951,New Hampshire,59.9,60.3
987,09,1951,New Jersey,68,68.3
988,09,1951,New Mexico,69,67.6
989,09,1951,New York,61.6,62.5
990,09,1951,North Carolina,73.5,72.9
991,09,1951,North Dakota,58,61.6
992,09,1951,Ohio,66.4,67.8
993,09,1951,Oklahoma,78.2,77
994,09,1951,Oregon,61.2,60.7
995,09,1951,Pennsylvania,64.4,65
996,09,1951,Rhode Island,65.6,65.3
997,09,1951,South Carolina,77.2,76.3
998,09,1951,South Dakota,61.4,65.4
999,09,1951,Tennessee,73.7,73.1
1000,09,1951,Texas,81,78.9
1001,09,1951,Utah,64.9,65
1002,09,1951,Vermont,59.2,59.7
1003,09,1951,Virginia,70.2,70.1
1004,09,1951,Washington,60.4,60.2
1005,09,1951,West Virginia,66.8,67.4
1006,09,1951,Wisconsin,58.8,62.3
1007,09,1951,Wyoming,56.4,58.5
1008,10,1951,Alabama,70.8,69.3
1009,10,1951,Arizona,67,66.5
1010,10,1951,Arkansas,67.2,67.3
1011,10,1951,California,64.6,64
1012,10,1951,Colorado,50.7,51.9
1013,10,1951,Connecticut,56.8,56.3
1014,10,1951,Delaware,62.9,61.9
1015,10,1951,Florida,77.2,75.7
1016,10,1951,Georgia,71,69.4
1017,10,1951,Idaho,48.3,49.4
1018,10,1951,Illinois,59.4,60.5
1019,10,1951,Indiana,59.5,59.8
1020,10,1951,Iowa,54.6,57.1
1021,10,1951,Kansas,59.6,62.6
1022,10,1951,Kentucky,62.6,62.9
1023,10,1951,Louisiana,73.4,72.4
1024,10,1951,Maine,50.6,49.6
1025,10,1951,Maryland,62.8,61.5
1026,10,1951,Massachusetts,56,55.1
1027,10,1951,Michigan,52.3,53
1028,10,1951,Minnesota,48.2,50.9
1029,10,1951,Mississippi,71.1,69.7
1030,10,1951,Missouri,61,62.6
1031,10,1951,Montana,44.8,48.6
1032,10,1951,Nebraska,53.4,56.8
1033,10,1951,Nevada,56.2,56.2
1034,10,1951,New Hampshire,52,51.2
1035,10,1951,New Jersey,60.4,59.4
1036,10,1951,New Mexico,60.4,59.2
1037,10,1951,New York,54.2,53.5
1038,10,1951,North Carolina,66.4,64.9
1039,10,1951,North Dakota,46.8,50.1
1040,10,1951,Ohio,59,58.7
1041,10,1951,Oklahoma,67,67.4
1042,10,1951,Oregon,52.6,52.6
1043,10,1951,Pennsylvania,57,56.1
1044,10,1951,Rhode Island,57.8,56.9
1045,10,1951,South Carolina,70,68.5
1046,10,1951,South Dakota,50,54
1047,10,1951,Tennessee,64.9,64.5
1048,10,1951,Texas,72.6,70.9
1049,10,1951,Utah,54.5,54.7
1050,10,1951,Vermont,51.6,50.7
1051,10,1951,Virginia,63,61.6
1052,10,1951,Washington,52,52.1
1053,10,1951,West Virginia,59.7,58.9
1054,10,1951,Wisconsin,50.4,52.4
1055,10,1951,Wyoming,45.6,48
1056,11,1951,Alabama,57.3,58.7
1057,11,1951,Arizona,54.3,55.1
1058,11,1951,Arkansas,53.3,55.8
1059,11,1951,California,53.8,54.5
1060,11,1951,Colorado,37.6,39.9
1061,11,1951,Connecticut,44.8,45.6
1062,11,1951,Delaware,50.6,51
1063,11,1951,Florida,67.8,68.3
1064,11,1951,Georgia,58.4,59.2
1065,11,1951,Idaho,35.8,37.9
1066,11,1951,Illinois,44.8,47.8
1067,11,1951,Indiana,45,47.5
1068,11,1951,Iowa,39.9,43.6
1069,11,1951,Kansas,46,49.2
1070,11,1951,Kentucky,48.6,51.1
1071,11,1951,Louisiana,61.4,62.4
1072,11,1951,Maine,37.8,38.3
1073,11,1951,Maryland,49.6,50.3
1074,11,1951,Massachusetts,44,44.6
1075,11,1951,Michigan,37.8,41
1076,11,1951,Minnesota,32.3,36.5
1077,11,1951,Mississippi,57.6,59.1
1078,11,1951,Missouri,47.1,50.3
1079,11,1951,Montana,33.6,36.3
1080,11,1951,Nebraska,40.7,43.3
1081,11,1951,Nevada,43.2,44.8
1082,11,1951,New Hampshire,39,40
1083,11,1951,New Jersey,48,48.6
1084,11,1951,New Mexico,47.6,48.1
1085,11,1951,New York,40.7,42.2
1086,11,1951,North Carolina,54,54.5
1087,11,1951,North Dakota,30.9,35.2
1088,11,1951,Ohio,45,46.9
1089,11,1951,Oklahoma,52.3,55
1090,11,1951,Oregon,41.6,42.9
1091,11,1951,Pennsylvania,43.4,45
1092,11,1951,Rhode Island,46.4,46.7
1093,11,1951,South Carolina,57.6,58.1
1094,11,1951,South Dakota,36.6,39.8
1095,11,1951,Tennessee,50.9,53.1
1096,11,1951,Texas,60,60.3
1097,11,1951,Utah,40.2,42.4
1098,11,1951,Vermont,37.9,39.2
1099,11,1951,Virginia,50,50.8
1100,11,1951,Washington,40.9,41.9
1101,11,1951,West Virginia,46.2,47.7
1102,11,1951,Wisconsin,34.8,39.1
1103,11,1951,Wyoming,33.5,35.8
1104,12,1951,Alabama,49.3,50
1105,12,1951,Arizona,43.7,45.3
1106,12,1951,Arkansas,43.7,45.7
1107,12,1951,California,45,46.4
1108,12,1951,Colorado,26.8,29.4
1109,12,1951,Connecticut,34.2,34.8
1110,12,1951,Delaware,40.6,40.9
1111,12,1951,Florida,62.2,61.5
1112,12,1951,Georgia,50.2,50.7
1113,12,1951,Idaho,24.9,27.8
1114,12,1951,Illinois,30.8,35.1
1115,12,1951,Indiana,31.7,35.7
1116,12,1951,Iowa,23.9,29.2
1117,12,1951,Kansas,33.6,36.8
1118,12,1951,Kentucky,38.6,40.8
1119,12,1951,Louisiana,54.4,54.2
1120,12,1951,Maine,24.1,25.5
1121,12,1951,Maryland,39,40.1
1122,12,1951,Massachusetts,33.1,33.7
1123,12,1951,Michigan,24.6,28.9
1124,12,1951,Minnesota,15,20.4
1125,12,1951,Mississippi,50,50.3
1126,12,1951,Missouri,34.2,38.2
1127,12,1951,Montana,20,25.1
1128,12,1951,Nebraska,26.3,30.6
1129,12,1951,Nevada,32.4,35
1130,12,1951,New Hampshire,26.4,28
1131,12,1951,New Jersey,37.6,38.1
1132,12,1951,New Mexico,37.3,38.2
1133,12,1951,New York,28.6,30.4
1134,12,1951,North Carolina,44.5,45.4
1135,12,1951,North Dakota,12.6,19.5
1136,12,1951,Ohio,32.4,35.6
1137,12,1951,Oklahoma,41.4,43.7
1138,12,1951,Oregon,32.8,34.8
1139,12,1951,Pennsylvania,31.8,34.2
1140,12,1951,Rhode Island,36.6,36.2
1141,12,1951,South Carolina,48.8,49.4
1142,12,1951,South Dakota,19.6,25.7
1143,12,1951,Tennessee,41.7,43.3
1144,12,1951,Texas,50.6,50.8
1145,12,1951,Utah,28.1,31.5
1146,12,1951,Vermont,25,26.7
1147,12,1951,Virginia,39.8,41.2
1148,12,1951,Washington,31,33.6
1149,12,1951,West Virginia,35.6,37.6
1150,12,1951,Wisconsin,19.6,24.8
1151,12,1951,Wyoming,21.8,24.8
1152,01,1952,Alabama,51.2,45.9
1153,01,1952,Arizona,40.1,41.1
1154,01,1952,Arkansas,45,40.5
1155,01,1952,California,39.8,42.7
1156,01,1952,Colorado,24.2,24.5
1157,01,1952,Connecticut,30.2,27.3
1158,01,1952,Delaware,38.3,34.8
1159,01,1952,Florida,62,58.3
1160,01,1952,Georgia,51.4,46.6
1161,01,1952,Idaho,19.4,23
1162,01,1952,Illinois,28.8,27.4
1163,01,1952,Indiana,30.6,28.4
1164,01,1952,Iowa,18.6,20.3
1165,01,1952,Kansas,31.5,30.1
1166,01,1952,Kentucky,39.1,35
1167,01,1952,Louisiana,56.6,50.2
1168,01,1952,Maine,16.8,15.9
1169,01,1952,Maryland,37.2,33.9
1170,01,1952,Massachusetts,28.9,26.1
1171,01,1952,Michigan,21.7,20.7
1172,01,1952,Minnesota,7.1,9.7
1173,01,1952,Mississippi,52.1,46
1174,01,1952,Missouri,33,31.2
1175,01,1952,Montana,12,18.8
1176,01,1952,Nebraska,21.8,23.7
1177,01,1952,Nevada,26.6,30.5
1178,01,1952,New Hampshire,21.2,19.4
1179,01,1952,New Jersey,34.6,31.3
1180,01,1952,New Mexico,36.2,34
1181,01,1952,New York,24.6,22.2
1182,01,1952,North Carolina,44.7,40.8
1183,01,1952,North Dakota,3.2,9.6
1184,01,1952,Ohio,31.4,28.7
1185,01,1952,Oklahoma,41.8,37.8
1186,01,1952,Oregon,27.7,31
1187,01,1952,Pennsylvania,29.7,27.1
1188,01,1952,Rhode Island,32.4,29
1189,01,1952,South Carolina,49.8,45.1
1190,01,1952,South Dakota,11.3,17.4
1191,01,1952,Tennessee,42.8,38.2
1192,01,1952,Texas,51.1,46.2
1193,01,1952,Utah,23.1,26.2
1194,01,1952,Vermont,19.8,17.7
1195,01,1952,Virginia,39.4,35.9
1196,01,1952,Washington,25.3,29.5
1197,01,1952,West Virginia,35.6,31.8
1198,01,1952,Wisconsin,15,15.3
1199,01,1952,Wyoming,17.4,19.5
1200,02,1952,Alabama,51.8,46.6
1201,02,1952,Arizona,41.5,42.7
1202,02,1952,Arkansas,47,41.1
1203,02,1952,California,41.4,43.9
1204,02,1952,Colorado,25.4,25.5
1205,02,1952,Connecticut,29.3,25.8
1206,02,1952,Delaware,37.6,33.9
1207,02,1952,Florida,60.4,58.6
1208,02,1952,Georgia,51.7,47.4
1209,02,1952,Idaho,20,24.3
1210,02,1952,Illinois,32.2,27.3
1211,02,1952,Indiana,33,28
1212,02,1952,Iowa,24.2,20.2
1213,02,1952,Kansas,35.7,31.1
1214,02,1952,Kentucky,40.1,35.1
1215,02,1952,Louisiana,57,50.8
1216,02,1952,Maine,17.3,14.1
1217,02,1952,Maryland,37.3,33.1
1218,02,1952,Massachusetts,28.2,24.6
1219,02,1952,Michigan,22.2,18.6
1220,02,1952,Minnesota,12,9.2
1221,02,1952,Mississippi,52.9,46.7
1222,02,1952,Missouri,36.8,31.6
1223,02,1952,Montana,16.8,19
1224,02,1952,Nebraska,27.4,24.4
1225,02,1952,Nevada,28.6,32
1226,02,1952,New Hampshire,21,17.8
1227,02,1952,New Jersey,34,30.1
1228,02,1952,New Mexico,37.2,35.7
1229,02,1952,New York,24,20.3
1230,02,1952,North Carolina,44.8,40.9
1231,02,1952,North Dakota,9.1,9.1
1232,02,1952,Ohio,32.8,27.9
1233,02,1952,Oklahoma,44.6,38.8
1234,02,1952,Oregon,29.2,32.1
1235,02,1952,Pennsylvania,30.2,26
1236,02,1952,Rhode Island,31.2,27.5
1237,02,1952,South Carolina,49.8,45.8
1238,02,1952,South Dakota,17.3,17.5
1239,02,1952,Tennessee,43.9,38.7
1240,02,1952,Texas,52.6,47.4
1241,02,1952,Utah,24.4,27.8
1242,02,1952,Vermont,19.8,15.9
1243,02,1952,Virginia,39.9,35.7
1244,02,1952,Washington,28.4,30.7
1245,02,1952,West Virginia,36.5,31.6
1246,02,1952,Wisconsin,17.8,14.4
1247,02,1952,Wyoming,19.6,20.4
1248,03,1952,Alabama,52.2,51.6
1249,03,1952,Arizona,42.9,47.1
1250,03,1952,Arkansas,48.5,47.2
1251,03,1952,California,43.8,47.1
1252,03,1952,Colorado,26.9,30.6
1253,03,1952,Connecticut,32.2,30.9
1254,03,1952,Delaware,39.3,38.5
1255,03,1952,Florida,62.6,61.8
1256,03,1952,Georgia,52.8,52
1257,03,1952,Idaho,23.8,29.5
1258,03,1952,Illinois,36,34.5
1259,03,1952,Indiana,36.3,34.5
1260,03,1952,Iowa,30.2,28.7
1261,03,1952,Kansas,37.8,38.1
1262,03,1952,Kentucky,42.2,40.9
1263,03,1952,Louisiana,56.5,55.7
1264,03,1952,Maine,23.3,20.4
1265,03,1952,Maryland,39,38.1
1266,03,1952,Massachusetts,30.9,29.6
1267,03,1952,Michigan,25.2,24
1268,03,1952,Minnesota,20,18.7
1269,03,1952,Mississippi,53.2,52
1270,03,1952,Missouri,39.9,38.7
1271,03,1952,Montana,22.2,25.3
1272,03,1952,Nebraska,30.4,31.3
1273,03,1952,Nevada,31.6,36.8
1274,03,1952,New Hampshire,25.4,23.7
1275,03,1952,New Jersey,36,34.9
1276,03,1952,New Mexico,37.8,40.6
1277,03,1952,New York,27.4,25.7
1278,03,1952,North Carolina,46.1,45.6
1279,03,1952,North Dakota,17,18.4
1280,03,1952,Ohio,35.1,33.7
1281,03,1952,Oklahoma,46,45.2
1282,03,1952,Oregon,33,36.2
1283,03,1952,Pennsylvania,32.6,31.2
1284,03,1952,Rhode Island,33.2,31.9
1285,03,1952,South Carolina,50.6,50.3
1286,03,1952,South Dakota,22.4,25.3
1287,03,1952,Tennessee,45.6,44.3
1288,03,1952,Texas,53.4,52.9
1289,03,1952,Utah,28,33.8
1290,03,1952,Vermont,24.4,21.9
1291,03,1952,Virginia,41.6,40.7
1292,03,1952,Washington,34.6,35.9
1293,03,1952,West Virginia,38.1,36.9
1294,03,1952,Wisconsin,23.2,22.3
1295,03,1952,Wyoming,22,25.6
1296,04,1952,Alabama,57.2,59
1297,04,1952,Arizona,49.8,53.1
1298,04,1952,Arkansas,53.4,55.8
1299,04,1952,California,49,51.4
1300,04,1952,Colorado,35.4,38
1301,04,1952,Connecticut,42.2,40.8
1302,04,1952,Delaware,47.8,47.4
1303,04,1952,Florida,66.2,66.7
1304,04,1952,Georgia,58.2,59.1
1305,04,1952,Idaho,34.7,36.8
1306,04,1952,Illinois,44.7,45.7
1307,04,1952,Indiana,44.8,45.1
1308,04,1952,Iowa,39.6,41.3
1309,04,1952,Kansas,44.2,47.9
1310,04,1952,Kentucky,49.6,50.3
1311,04,1952,Louisiana,60.2,62.7
1312,04,1952,Maine,34,32.1
1313,04,1952,Maryland,47.4,47.4
1314,04,1952,Massachusetts,40.8,39.5
1315,04,1952,Michigan,36.2,35.5
1316,04,1952,Minnesota,33.3,33.3
1317,04,1952,Mississippi,57.4,59.6
1318,04,1952,Missouri,47,49.1
1319,04,1952,Montana,34.2,35.1
1320,04,1952,Nebraska,38.7,41.8
1321,04,1952,Nevada,40,43.1
1322,04,1952,New Hampshire,36.2,34.7
1323,04,1952,New Jersey,45,44.3
1324,04,1952,New Mexico,45.2,47.5
1325,04,1952,New York,38.2,36.6
1326,04,1952,North Carolina,53.2,53.5
1327,04,1952,North Dakota,32.6,33
1328,04,1952,Ohio,43.6,43.8
1329,04,1952,Oklahoma,51.5,54.4
1330,04,1952,Oregon,40.3,41.1
1331,04,1952,Pennsylvania,41.6,41.3
1332,04,1952,Rhode Island,42.2,41
1333,04,1952,South Carolina,57,57.9
1334,04,1952,South Dakota,34.8,37.8
1335,04,1952,Tennessee,51.8,53
1336,04,1952,Texas,58.4,60.6
1337,04,1952,Utah,38.2,41.3
1338,04,1952,Vermont,35.4,33.6
1339,04,1952,Virginia,49.2,49.4
1340,04,1952,Washington,41.6,41.8
1341,04,1952,West Virginia,45.6,46
1342,04,1952,Wisconsin,35.3,35.5
1343,04,1952,Wyoming,32.2,34
1344,05,1952,Alabama,66.2,66.7
1345,05,1952,Arizona,62,60.9
1346,05,1952,Arkansas,63.1,64.6
1347,05,1952,California,58.7,57.4
1348,05,1952,Colorado,47.6,47.2
1349,05,1952,Connecticut,52,51.4
1350,05,1952,Delaware,57.8,57.1
1351,05,1952,Florida,71.2,72.1
1352,05,1952,Georgia,66.8,67
1353,05,1952,Idaho,46.7,45.1
1354,05,1952,Illinois,56.8,56.8
1355,05,1952,Indiana,55.8,56
1356,05,1952,Iowa,53.7,53.9
1357,05,1952,Kansas,57.4,58.5
1358,05,1952,Kentucky,59.9,59.8
1359,05,1952,Louisiana,68.1,69.9
1360,05,1952,Maine,44.6,44.4
1361,05,1952,Maryland,57.4,57.2
1362,05,1952,Massachusetts,50.8,50.2
1363,05,1952,Michigan,48.8,47.7
1364,05,1952,Minnesota,50,47.8
1365,05,1952,Mississippi,66.4,67.5
1366,05,1952,Missouri,58.6,59.3
1367,05,1952,Montana,48.6,45.5
1368,05,1952,Nebraska,52.9,53
1369,05,1952,Nevada,52.4,50.8
1370,05,1952,New Hampshire,46.6,46.7
1371,05,1952,New Jersey,55.2,54.6
1372,05,1952,New Mexico,56,55.8
1373,05,1952,New York,49,48.7
1374,05,1952,North Carolina,62.9,62.1
1375,05,1952,North Dakota,51.4,47.5
1376,05,1952,Ohio,54.5,54.6
1377,05,1952,Oklahoma,62.3,63.7
1378,05,1952,Oregon,48.9,47.2
1379,05,1952,Pennsylvania,52,52.2
1380,05,1952,Rhode Island,52,50.9
1381,05,1952,South Carolina,66.4,66.2
1382,05,1952,South Dakota,52,50.3
1383,05,1952,Tennessee,61.7,61.9
1384,05,1952,Texas,67,68.6
1385,05,1952,Utah,51.4,50.1
1386,05,1952,Vermont,45.8,46.1
1387,05,1952,Virginia,59.1,58.6
